date,weather_code,temperature_2m_mean,apparent_temperature_mean,daylight_duration,sunshine_duration,precipitation_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,weekend,ridership,holidayName,is_holiday,apparent_temp_range,temp_2m_range,weather_categories_Clear or Fair Weather,weather_categories_Precipitation (Light to Moderate),weather_categories_Severe Weather
2022-04-12,55.0,54.724255,50.510532,47442.082,28800.0,0.062992126,0.0,3.0,12.230069,285.29004,17.78,0.0,3103824,No holiday,0.0,25.338404999999995,23.580000000000005,0,1,0
2022-04-13,3.0,56.396748,53.923405,47595.86,32241.232,0.0,0.0,0.0,11.548208,115.23409,20.09,0.0,3246114,No holiday,0.0,23.543969999999995,19.980000000000004,1,0,0
2022-04-14,51.0,67.507996,65.34618,47749.668,36376.58,0.007874016,0.0,2.0,16.86526,254.52985,20.46,0.0,3320927,No holiday,0.0,31.867241,27.629999999999995,0,1,0
2022-04-15,3.0,56.677998,49.434345,47903.47,43567.652,0.0,0.0,0.0,16.992367,238.19353,25.43,0.0,2783098,Spring Recess,1.0,22.173595999999996,24.209996000000004,1,0,0
2022-04-16,61.0,56.734253,49.80216,48057.156,19741.754,0.16929133,0.0,7.0,16.14519,222.26796,15.61,1.0,1985502,Spring Recess,1.0,24.304343000000003,22.590000000000003,0,1,0
2022-04-17,51.0,44.6705,35.74577,48210.63,43821.957,0.015748031,0.0,1.0,19.2499,313.9608,23.15,1.0,1512222,Spring Recess,1.0,9.413647999999998,11.969999999999999,0,1,0
2022-04-18,63.0,42.724255,34.477295,48363.777,24135.242,0.47637793,0.0,6.0,20.371445,87.738655,15.84,0.0,2697482,Spring Recess,1.0,14.333991999999999,15.57,0,1,0
2022-04-19,63.0,46.192993,34.939827,48516.49,36164.22,0.88582677,0.0,8.0,26.42786,277.48727,20.13,0.0,2985522,No holiday,0.0,12.825175999999999,11.79,0,1,0
2022-04-20,3.0,46.96175,39.14223,48668.66,44423.004,0.0,0.0,0.0,16.559845,284.89484,26.06,0.0,3120825,No holiday,0.0,22.692341,19.169999999999995,1,0,0
2022-04-21,51.0,49.031742,42.875233,48820.176,25517.453,0.0118110245,0.0,1.0,21.237366,167.09256,16.13,0.0,3055987,No holiday,0.0,12.219368000000003,14.759997999999996,0,1,0
2022-04-22,3.0,55.736755,50.11591,48970.914,44546.71,0.0,0.0,0.0,13.835081,305.01288,26.18,0.0,3001103,Spring Recess,1.0,16.618057,18.0,1,0,0
2022-04-23,3.0,50.35925,45.34139,49120.77,20539.668,0.0,0.0,0.0,8.804236,115.09627,16.29,1.0,2103744,No holiday,0.0,17.548396000000004,14.490003000000002,1,0,0
2022-04-24,3.0,51.191757,45.713512,49269.61,44373.688,0.0,0.0,0.0,15.794233,114.50637,23.81,1.0,1653436,No holiday,0.0,13.117521999999994,15.39,1,0,0
2022-04-25,3.0,50.336746,44.55742,49417.312,38175.91,0.0,0.0,0.0,13.923416,117.10043,22.2,0.0,3042411,No holiday,0.0,13.271617999999997,15.030000000000001,1,0,0
2022-04-26,61.0,55.238003,53.686142,49563.76,0.0,0.19291337,0.0,12.0,7.791057,64.786514,7.29,0.0,3299373,No holiday,0.0,14.959534999999995,11.61,0,1,0
2022-04-27,3.0,49.102993,39.112072,49708.82,41712.35,0.0,0.0,0.0,19.757915,304.0857,20.74,0.0,3449608,No holiday,0.0,22.612385000000003,15.480000000000004,1,0,0
2022-04-28,3.0,45.420498,34.09808,49852.363,44321.938,0.0,0.0,0.0,21.549639,317.9327,26.88,0.0,3421374,No holiday,0.0,14.403614000000001,16.65,1,0,0
2022-04-29,0.0,48.65675,38.374134,49994.246,46498.582,0.0,0.0,0.0,17.64396,317.16476,28.31,0.0,3272470,No holiday,0.0,22.358227999999997,21.869999999999997,1,0,0
2022-04-30,3.0,51.457996,44.57632,50134.344,46490.76,0.0,0.0,0.0,11.205114,320.62704,28.03,1.0,2103375,No holiday,0.0,26.632334000000004,24.389997,1,0,0
2022-05-01,53.0,53.048004,48.590794,50272.51,38399.055,0.04330708,0.0,3.0,11.108682,138.91048,25.24,1.0,1681325,No holiday,0.0,27.846843999999997,23.939999999999998,0,1,0
2022-05-02,61.0,53.359253,50.258617,50408.605,3600.0,0.1062992,0.0,9.0,10.263418,61.512207,8.16,0.0,2749625,Eid al-Fitr,1.0,11.363368999999999,9.899998000000004,0,1,0
2022-05-03,3.0,52.673,48.817005,50542.87,39421.195,0.0,0.0,0.0,14.085998,94.11137,21.64,0.0,3421580,No holiday,0.0,22.977157999999996,20.070000000000007,1,0,0
2022-05-04,61.0,56.333008,54.52728,50676.28,17203.514,0.2086614,0.0,9.0,11.234107,177.73975,12.54,0.0,3383028,No holiday,0.0,23.74091,19.709999999999994,0,1,0
2022-05-05,3.0,60.38675,58.43223,50808.79,46688.285,0.0,0.0,0.0,10.9613,9.001729,26.09,0.0,3519377,No holiday,0.0,24.243146000000003,19.259999999999998,1,0,0
2022-05-06,63.0,53.8205,51.68068,50940.285,0.0,0.8858267,0.0,18.0,8.931207,116.330635,4.35,0.0,3206426,No holiday,0.0,12.621012,8.549998000000002,0,1,0
2022-05-07,63.0,47.242996,38.515965,51070.65,0.0,1.0984251,0.0,23.0,20.49268,48.048496,3.26,1.0,1840754,No holiday,0.0,9.200032,6.569997999999998,0,1,0
2022-05-08,53.0,49.23425,39.37588,51199.76,10505.639,0.090551175,0.0,7.0,18.903645,44.798626,11.34,1.0,1580072,No holiday,0.0,10.996347999999998,10.709997999999999,0,1,0
2022-05-09,1.0,53.88425,45.276047,51327.5,47915.695,0.0,0.0,0.0,15.148967,34.405727,28.67,0.0,3130181,No holiday,0.0,27.539333999999997,23.129999999999995,1,0,0
2022-05-10,3.0,56.756756,48.329113,51453.742,42443.625,0.0,0.0,0.0,15.006251,39.1623,27.57,0.0,3429847,No holiday,0.0,25.713042,21.869999999999997,1,0,0
2022-05-11,3.0,58.016754,52.63034,51578.367,39831.7,0.0,0.0,0.0,14.464587,42.358856,20.76,0.0,3457808,No holiday,0.0,28.718913000000008,22.409999999999997,1,0,0
2022-05-12,3.0,59.760498,58.875942,51701.246,18415.473,0.0,0.0,0.0,10.0041685,67.35901,14.17,0.0,3447699,No holiday,0.0,21.910154999999996,17.459996000000004,1,0,0
2022-05-13,51.0,61.271755,61.821377,51822.24,1530.1184,0.07086614,0.0,11.0,8.7357645,86.94717,8.81,0.0,3266900,No holiday,0.0,17.476493999999995,13.589999999999996,0,1,0
2022-05-14,61.0,61.579254,63.110184,51941.22,4186.5835,0.27559057,0.0,13.0,9.812248,141.82191,10.04,1.0,2143462,No holiday,0.0,16.010624000000007,11.969995000000004,0,1,0
2022-05-15,53.0,64.268,65.89047,52058.055,32364.662,0.039370075,0.0,3.0,13.030404,176.46638,19.31,1.0,1756181,No holiday,0.0,20.456184999999998,18.629996000000006,0,1,0
2022-05-16,63.0,66.049255,66.939125,52172.6,32361.1,0.27165353,0.0,6.0,15.4628315,218.77417,19.35,0.0,3094471,No holiday,0.0,22.233050999999996,14.129995000000001,0,1,0
2022-05-17,1.0,63.705494,58.2227,52284.727,48805.57,0.0,0.0,0.0,20.17769,286.60098,26.27,0.0,3551756,No holiday,0.0,15.752578999999997,20.789995000000005,1,0,0
2022-05-18,51.0,61.286755,57.104435,52394.28,46480.47,0.007874016,0.0,1.0,11.291864,293.4147,26.94,0.0,3621108,No holiday,0.0,20.569638000000005,17.999999999999993,0,1,0
2022-05-19,63.0,59.692997,58.61601,52501.12,23939.922,0.5472441,0.0,10.0,8.2769,154.30637,13.37,0.0,3488919,No holiday,0.0,18.867497,16.92,0,1,0
2022-05-20,63.0,61.60925,61.446198,52605.098,35773.07,0.22834647,0.0,3.0,13.849542,120.43962,20.47,0.0,3339201,No holiday,0.0,19.992770000000007,18.809989999999992,0,1,0
2022-05-21,3.0,73.90925,78.91787,52706.066,42177.977,0.0,0.0,0.0,12.906927,182.10808,26.52,1.0,2358431,No holiday,0.0,36.76375,28.709999000000003,1,0,0
2022-05-22,55.0,77.096756,80.638145,52803.88,48953.367,0.04330709,0.0,1.0,11.7564945,239.71211,25.13,1.0,1756846,No holiday,0.0,24.55650399999999,18.090000000000003,0,1,0
2022-05-23,3.0,66.05675,62.05786,52898.695,46697.645,0.0,0.0,0.0,14.04152,359.18735,26.84,0.0,3127922,No holiday,0.0,14.472610000000003,12.509998000000003,1,0,0
2022-05-24,51.0,60.3605,57.785847,52991.26,24211.555,0.003937008,0.0,1.0,12.125282,113.26325,16.46,0.0,3396455,No holiday,0.0,10.835499000000006,11.790000000000006,0,1,0
2022-05-25,3.0,58.020496,55.42148,53081.543,49103.094,0.0,0.0,0.0,11.8561,135.41452,24.3,0.0,3444312,No holiday,0.0,15.507315999999996,14.309999999999995,1,0,0
2022-05-26,3.0,60.386745,58.385586,53169.45,44669.906,0.0,0.0,0.0,15.775212,152.44473,23.93,0.0,3359070,No holiday,0.0,14.777540000000002,15.389994999999999,1,0,0
2022-05-27,63.0,67.33924,68.779854,53254.875,19779.355,0.50393695,0.0,11.0,14.663872,176.13026,13.86,0.0,3046842,No holiday,0.0,15.507064999999997,13.230002999999996,0,1,0
2022-05-28,61.0,68.280495,69.849846,53337.734,44348.457,0.24803151,0.0,10.0,13.215351,271.31186,19.24,1.0,1869868,No holiday,0.0,12.58923,10.080002999999998,0,1,0
2022-05-29,3.0,66.47675,66.577934,53417.93,49752.312,0.0,0.0,0.0,10.924716,221.5663,23.9,1.0,1746753,No holiday,0.0,20.04564599999999,19.35,1,0,0
2022-05-30,3.0,71.99674,74.02924,53495.375,49796.273,0.0,0.0,0.0,15.350776,205.23822,27.61,0.0,1705002,Memorial Day,1.0,28.832802000000008,25.29000299999999,1,0,0
2022-05-31,3.0,80.24676,82.64487,53569.96,49699.38,0.0,0.0,0.0,10.6086645,287.70764,27.42,0.0,3195407,No holiday,0.0,29.501615,26.55001,1,0,0
2022-06-01,63.0,64.260506,63.969086,53641.594,41399.36,0.4173228,0.0,5.0,11.8561,123.38206,22.99,0.0,3402044,No holiday,0.0,12.627966999999991,10.529997999999992,0,1,0
2022-06-02,61.0,69.3005,72.48563,53710.184,30785.713,0.22440946,0.0,7.0,8.056306,200.17801,18.09,0.0,3372087,No holiday,0.0,22.984332000000002,18.54,0,1,0
2022-06-03,55.0,68.9705,71.04882,53775.63,41593.254,0.08661417,0.0,7.0,12.025825,38.88464,21.48,0.0,3301150,No holiday,0.0,19.225680000000004,10.89,0,1,0
2022-06-04,1.0,67.76299,67.540215,53837.832,50000.65,0.0,0.0,0.0,14.334266,218.40721,28.48,1.0,2173474,No holiday,0.0,26.488606000000004,23.399989999999995,1,0,0
2022-06-05,3.0,65.108,63.52535,53896.695,50037.81,0.0,0.0,0.0,11.875079,182.12129,29.4,1.0,1718391,No holiday,0.0,22.493826000000006,19.169998000000007,1,0,0
2022-06-06,3.0,67.7105,65.46685,53952.125,50073.523,0.0,0.0,0.0,14.573157,191.221,28.27,0.0,3109894,No holiday,0.0,24.386905999999996,23.129998,1,0,0
2022-06-07,53.0,67.613,64.9204,54004.027,36000.0,0.035433073,0.0,4.0,21.222044,177.24147,20.77,0.0,3412681,No holiday,0.0,18.430642999999996,18.179997999999998,0,1,0
2022-06-08,51.0,73.06175,75.073044,54052.3,46540.254,0.015748031,0.0,4.0,13.04384,224.12404,27.78,0.0,3512720,No holiday,0.0,19.645936000000006,18.269999999999996,0,1,0
2022-06-09,63.0,72.76176,72.10087,54096.863,42971.094,0.3700787,0.0,10.0,18.119701,254.28522,24.07,0.0,3317136,No holiday,0.0,19.330333000000003,18.26999500000001,0,1,0
2022-06-10,3.0,68.798,67.165474,54137.605,47442.285,0.0,0.0,0.0,14.638255,290.6212,27.45,0.0,3394020,No holiday,0.0,18.522160000000007,20.159999999999997,1,0,0
2022-06-11,51.0,68.1755,68.029945,54174.45,23999.49,0.031496063,0.0,4.0,6.949117,278.80667,15.21,1.0,2226511,No holiday,0.0,15.592463999999993,15.47999999999999,0,1,0
2022-06-12,61.0,66.31175,67.32965,54207.41,20025.666,0.33070865,0.0,13.0,15.2526655,175.27678,13.01,1.0,1669735,No holiday,0.0,11.088475000000003,12.149996999999999,0,1,0
2022-06-13,55.0,73.47424,77.49535,54236.758,50277.52,0.17716536,0.0,8.0,9.660629,237.83559,23.85,0.0,3185392,No holiday,0.0,22.433589999999995,18.54,0,1,0
2022-06-14,3.0,72.229256,72.34168,54262.508,37609.707,0.0,0.0,0.0,14.704766,19.889597,23.18,0.0,3512909,No holiday,0.0,20.820061000000003,16.11,1,0,0
2022-06-15,3.0,70.38801,70.733025,54284.652,50323.125,0.0,0.0,0.0,17.149199,141.30408,27.42,0.0,3545324,No holiday,0.0,19.6738,16.92,1,0,0
2022-06-16,63.0,67.84925,67.335205,54303.18,21464.176,0.515748,0.0,5.0,18.653145,171.03017,15.9,0.0,3428484,No holiday,0.0,9.785244999999996,9.899999999999999,0,1,0
2022-06-17,3.0,77.186745,77.104164,54318.105,50363.574,0.0,0.0,0.0,19.42458,272.95978,25.2,0.0,3263952,No holiday,0.0,20.882639999999995,22.77000000000001,1,0,0
2022-06-18,3.0,65.98174,59.284565,54329.418,39355.082,0.0,0.0,0.0,19.793343,320.3044,23.22,1.0,2181363,No holiday,0.0,13.853166999999992,12.330002999999998,1,0,0
2022-06-19,3.0,63.341747,55.5038,54337.113,50398.35,0.0,0.0,0.0,20.208668,324.60425,27.69,1.0,1718030,Juneteenth,1.0,15.931571999999996,17.190000000000005,1,0,0
2022-06-20,3.0,67.3505,63.638554,54341.2,50400.0,0.0,0.0,0.0,9.888451,308.05997,27.82,0.0,2474051,Juneteenth Recess,1.0,24.786565999999993,24.029987999999996,1,0,0
2022-06-21,53.0,67.991745,66.91932,54341.684,19825.455,0.08267716,0.0,3.0,8.385021,150.73212,14.42,0.0,3359078,No holiday,0.0,22.725868,22.139989999999997,0,1,0
2022-06-22,53.0,65.08926,64.00329,54338.58,23373.361,0.11417323,0.0,12.0,15.846425,128.83469,13.95,0.0,3376880,No holiday,0.0,9.134495999999999,6.299989999999994,0,1,0
2022-06-23,51.0,66.503,66.94482,54331.87,45187.52,0.031496063,0.0,4.0,10.830407,126.76839,17.79,0.0,3426489,No holiday,0.0,11.287154000000001,11.43,0,1,0
2022-06-24,51.0,69.32675,71.61318,54321.598,50400.0,0.023622047,0.0,5.0,13.24372,197.15056,25.2,0.0,3312576,No holiday,0.0,22.959484000000003,19.979995000000002,0,1,0
2022-06-25,2.0,75.58924,78.48338,54307.746,50400.0,0.0,0.0,0.0,14.457667,199.2694,28.45,1.0,2280769,No holiday,0.0,27.704980000000006,25.83,1,0,0
2022-06-26,3.0,76.60551,76.99032,54290.35,50400.0,0.0,0.0,0.0,20.164045,188.16942,26.36,1.0,2002551,No holiday,0.0,18.74096399999999,19.439994999999996,1,0,0
2022-06-27,61.0,74.194244,76.646164,54269.41,17277.627,0.33464563,0.0,10.0,14.89244,227.57632,12.24,0.0,2953290,No holiday,0.0,14.950614999999999,12.510004999999992,0,1,0
2022-06-28,51.0,71.96674,71.13764,54244.95,45431.824,0.007874016,0.0,1.0,9.928854,330.76822,27.78,0.0,3269604,No holiday,0.0,18.859866000000004,16.64999999999999,0,1,0
2022-06-29,3.0,72.9605,73.15572,54216.984,50400.0,0.0,0.0,0.0,18.427776,196.039,27.76,0.0,3269362,No holiday,0.0,21.14320500000001,21.510004999999992,1,0,0
2022-06-30,2.0,75.3305,76.21593,54185.535,50400.0,0.0,0.0,0.0,14.3168,265.03726,28.16,0.0,3171305,No holiday,0.0,26.122429999999994,25.559993999999996,1,0,0
2022-07-01,3.0,79.69175,82.2146,54150.617,50400.0,0.0,0.0,0.0,21.095516,215.09839,25.23,0.0,2845514,No holiday,0.0,24.00303000000001,24.03,1,0,0
2022-07-02,63.0,78.03425,81.9337,54112.117,33997.38,0.5748031,0.0,7.0,13.005419,227.86244,17.22,1.0,1845274,No holiday,0.0,14.04610000000001,13.140005000000002,0,1,0
2022-07-03,51.0,77.67425,79.9353,54069.703,32400.0,0.003937008,0.0,1.0,10.559019,345.92737,22.95,1.0,1647807,No holiday,0.0,21.109349999999992,17.64,0,1,0
2022-07-04,3.0,75.17674,74.14301,54023.445,50367.113,0.0,0.0,0.0,11.858211,279.85297,28.3,0.0,1618808,Independence Day,1.0,24.575760000000002,21.78,1,0,0
2022-07-05,51.0,75.43175,75.81095,53973.45,28734.96,0.03543307,0.0,5.0,20.208668,191.15842,19.05,0.0,2823038,No holiday,0.0,15.792289999999994,18.18000500000001,0,1,0
2022-07-06,51.0,79.988,82.21403,53919.812,45248.797,0.003937008,0.0,1.0,13.279568,305.41556,23.29,0.0,3087482,No holiday,0.0,15.757559999999998,18.0,0,1,0
2022-07-07,3.0,74.228004,75.12259,53862.652,37689.418,0.0,0.0,0.0,14.752333,115.1148,16.98,0.0,3136154,No holiday,0.0,9.690580000000011,12.780000000000001,1,0,0
2022-07-08,51.0,74.34049,78.813194,53802.062,48419.457,0.055118114,0.0,8.0,10.551908,171.94826,21.26,0.0,2920977,No holiday,0.0,17.05570999999999,16.83,0,1,0
2022-07-09,3.0,75.3305,77.03349,53738.156,47559.613,0.0,0.0,0.0,15.067819,101.45383,24.89,1.0,2057224,No holiday,0.0,19.649100000000004,16.019994999999994,1,0,0
2022-07-10,3.0,72.499245,71.92298,53671.027,50076.742,0.0,0.0,0.0,14.390015,110.58262,28.63,1.0,1674668,No holiday,0.0,22.085589999999996,15.479996,1,0,0
2022-07-11,1.0,72.49175,71.67184,53600.793,50012.53,0.0,0.0,0.0,21.891762,188.28085,27.19,0.0,2895835,No holiday,0.0,17.270970000000005,19.53000000000001,1,0,0
2022-07-12,51.0,79.56049,80.47745,53527.555,42871.465,0.023622047,0.0,2.0,22.514935,222.10933,24.43,0.0,3174223,No holiday,0.0,27.41870999999999,26.010004999999992,0,1,0
2022-07-13,3.0,79.82676,82.212204,53451.418,49384.168,0.0,0.0,0.0,18.64778,199.29015,25.08,0.0,3261722,No holiday,0.0,19.32821,20.340010000000007,1,0,0
2022-07-14,51.0,79.208,81.94456,53372.484,48132.582,0.0118110245,0.0,1.0,12.945641,335.20758,23.3,0.0,3237623,No holiday,0.0,20.333700000000007,17.91000000000001,0,1,0
2022-07-15,51.0,75.533,76.499794,53290.867,49728.527,0.003937008,0.0,1.0,12.51521,123.014595,22.66,0.0,3037382,No holiday,0.0,14.767105,14.219996000000009,0,1,0
2022-07-16,63.0,73.98799,78.76824,53206.66,36073.438,0.515748,0.0,9.0,11.015947,150.59673,19.43,1.0,2086729,No holiday,0.0,15.590159999999997,13.5,0,1,0
2022-07-17,53.0,75.446754,80.50952,53119.973,35803.78,0.039370075,0.0,5.0,11.931831,168.25441,20.8,1.0,1666044,No holiday,0.0,15.199849999999998,14.219999999999999,0,1,0
2022-07-18,63.0,77.018,82.22536,53030.902,20468.072,0.511811,0.0,11.0,15.345884,201.90132,14.55,0.0,2736634,No holiday,0.0,11.057794999999999,13.77000000000001,0,1,0
2022-07-19,3.0,80.6705,83.748024,52939.555,49405.33,0.0,0.0,0.0,13.302158,266.84518,26.05,0.0,3186435,No holiday,0.0,22.34912399999999,22.22999999999999,1,0,0
2022-07-20,1.0,82.613,87.23864,52846.027,49319.066,0.0,0.0,0.0,12.83695,206.11911,25.3,0.0,3208076,No holiday,0.0,24.173680000000004,20.700000000000003,1,0,0
2022-07-21,63.0,83.29549,88.30236,52750.418,49230.785,0.1023622,0.0,2.0,15.679758,214.80904,22.14,0.0,3125942,No holiday,0.0,16.86833,16.11,0,1,0
2022-07-22,2.0,81.383,85.61096,52652.508,49140.348,0.0,0.0,0.0,17.988039,206.72725,24.6,0.0,2958371,No holiday,0.0,23.17071,22.680000000000007,1,0,0
2022-07-23,3.0,82.42174,87.22757,52551.52,49047.047,0.0,0.0,0.0,15.775212,200.00433,27.2,1.0,2023824,No holiday,0.0,21.191869999999994,20.700000000000003,1,0,0
2022-07-24,3.0,85.8455,88.006035,52447.543,48049.484,0.0,0.0,0.0,18.167967,231.0976,24.58,1.0,1589864,No holiday,0.0,19.553480000000008,21.42,1,0,0
2022-07-25,65.0,80.678,85.35377,52340.73,33503.76,0.9488189,0.0,6.0,15.817979,223.75302,15.3,0.0,2745099,No holiday,0.0,13.474578999999991,11.430005000000008,0,1,0
2022-07-26,3.0,75.994255,76.56193,52231.234,38384.664,0.0,0.0,0.0,13.108897,274.63538,20.35,0.0,3192722,No holiday,0.0,14.848150000000004,15.929999999999993,1,0,0
2022-07-27,3.0,74.84675,77.32811,52119.2,39468.21,0.0,0.0,0.0,12.529197,182.52605,22.21,0.0,3249960,No holiday,0.0,18.619629999999987,18.090000000000003,1,0,0
2022-07-28,53.0,78.73175,84.46267,52004.766,43645.99,0.0511811,0.0,3.0,15.627011,197.90451,21.11,0.0,3169131,No holiday,0.0,17.56859999999999,15.209999999999994,0,1,0
2022-07-29,51.0,79.365486,82.66759,51888.08,22992.03,0.01968504,0.0,3.0,11.393337,255.69441,12.93,0.0,2947508,No holiday,0.0,13.133530000000007,15.030000000000001,0,1,0
2022-07-30,53.0,79.249245,79.87629,51769.273,48321.547,0.027559055,0.0,1.0,13.695118,316.7471,25.69,1.0,2068990,No holiday,0.0,13.451655000000002,18.0,0,1,0
2022-07-31,3.0,75.851746,78.217995,51648.496,38367.81,0.0,0.0,0.0,12.430959,161.27776,20.78,1.0,1642102,No holiday,0.0,15.327740000000006,17.28,1,0,0
2022-08-01,63.0,73.6205,77.42268,51525.87,27593.203,0.29133856,0.0,10.0,13.871203,194.87967,13.79,0.0,2773922,No holiday,0.0,11.67417900000001,9.810005000000004,0,1,0
2022-08-02,3.0,80.408,84.88729,51401.535,47842.367,0.0,0.0,0.0,10.485304,245.82768,23.82,0.0,3129686,No holiday,0.0,20.250394999999997,21.599999999999994,1,0,0
2022-08-03,3.0,77.62925,81.081245,51275.613,47860.94,0.0,0.0,0.0,13.798864,200.92462,26.63,0.0,3202662,No holiday,0.0,22.009789999999995,20.069999999999993,1,0,0
2022-08-04,3.0,80.921745,84.78843,51148.24,47545.285,0.0,0.0,0.0,18.217478,191.96278,24.58,0.0,3136384,No holiday,0.0,21.91932,21.33,1,0,0
2022-08-05,51.0,82.14425,87.57162,51019.53,36594.336,0.015748031,0.0,1.0,10.406259,220.93274,17.51,0.0,2862834,No holiday,0.0,20.092315999999997,17.549999999999997,0,1,0
2022-08-06,63.0,81.607994,86.64841,50889.62,45885.57,0.17322835,0.0,5.0,16.914145,211.9792,22.35,1.0,2044404,No holiday,0.0,14.693950000000001,16.379994999999994,0,1,0
2022-08-07,53.0,82.924255,87.798744,50758.617,41813.586,0.074803144,0.0,7.0,17.01444,225.91652,20.8,1.0,1573552,No holiday,0.0,14.263999999999996,19.079994,0,1,0
2022-08-08,51.0,85.12175,89.50472,50626.645,46138.61,0.027559057,0.0,2.0,14.922651,221.99095,22.69,0.0,2794846,No holiday,0.0,15.621666000000005,16.47,0,1,0
2022-08-09,63.0,85.80425,92.446045,50493.82,45184.895,0.27952757,0.0,4.0,11.990403,253.18588,20.93,0.0,3031683,No holiday,0.0,20.206649999999996,20.25,0,1,0
2022-08-10,51.0,79.061745,83.06138,50360.242,43475.234,0.003937008,0.0,1.0,14.716671,18.239573,18.82,0.0,3152615,No holiday,0.0,18.03128000000001,17.28,0,1,0
2022-08-11,53.0,79.33549,83.301735,50225.656,33575.457,0.031496063,0.0,1.0,14.583455,338.29144,20.64,0.0,3111039,No holiday,0.0,14.762779999999992,16.46999600000001,0,1,0
2022-08-12,3.0,76.60549,74.02407,50089.1,44925.76,0.0,0.0,0.0,13.022723,4.343855,24.17,0.0,2978968,No holiday,0.0,15.891630000000006,14.489989999999992,1,0,0
2022-08-13,1.0,71.4455,68.56536,49950.656,45464.473,0.0,0.0,0.0,13.798864,10.458622,25.3,1.0,2082577,No holiday,0.0,17.344531999999994,16.830002999999998,1,0,0
2022-08-14,3.0,71.693,70.698555,49810.445,45093.598,0.0,0.0,0.0,15.446643,178.7168,22.33,1.0,1670137,No holiday,0.0,16.94786700000001,18.450002000000005,1,0,0
2022-08-15,51.0,72.323006,73.03113,49668.613,44248.188,0.003937008,0.0,1.0,10.551908,155.65897,21.44,0.0,2785273,No holiday,0.0,17.260620000000003,16.830000000000013,0,1,0
2022-08-16,3.0,72.79175,72.8984,49525.28,44027.39,0.0,0.0,0.0,16.19625,62.76003,22.99,0.0,3065095,No holiday,0.0,12.626068000000004,17.72999999999999,1,0,0
2022-08-17,51.0,72.22925,72.6144,49380.582,35961.516,0.007874016,0.0,1.0,12.180871,7.5479236,15.67,0.0,3093509,No holiday,0.0,13.06716999999999,15.660005000000012,0,1,0
2022-08-18,51.0,74.7755,75.03642,49234.64,44336.793,0.003937008,0.0,1.0,10.408663,288.0369,22.16,0.0,3096614,No holiday,0.0,19.33599000000001,24.300000000000004,0,1,0
2022-08-19,3.0,76.181755,76.38133,49087.57,43865.227,0.0,0.0,0.0,17.402653,193.96635,21.53,0.0,2934202,No holiday,0.0,25.165173999999993,24.840002999999996,1,0,0
2022-08-20,51.0,78.21426,80.78347,48939.496,44007.703,0.0118110245,0.0,1.0,13.798864,183.9737,21.36,1.0,2032700,No holiday,0.0,18.574259999999995,18.98998999999999,0,1,0
2022-08-21,51.0,75.03425,78.74009,48790.535,29830.822,0.003937008,0.0,1.0,13.782534,149.71617,17.12,1.0,1612108,No holiday,0.0,13.394103999999999,14.040000000000006,0,1,0
2022-08-22,63.0,72.7955,78.07729,48640.797,17826.041,0.69685036,0.0,19.0,9.908673,133.85103,12.12,0.0,2640436,No holiday,0.0,6.924009999999996,5.939994999999996,0,1,0
2022-08-23,63.0,75.2105,79.946434,48490.406,43200.0,0.22834645,0.0,4.0,9.691658,229.11824,21.85,0.0,3010202,No holiday,0.0,16.954139999999995,14.849999999999994,0,1,0
2022-08-24,2.0,77.138,79.16641,48339.457,43476.438,0.0,0.0,0.0,8.420753,290.55612,22.6,0.0,2999699,No holiday,0.0,18.55908000000001,21.060005000000004,1,0,0
2022-08-25,3.0,77.5655,79.706024,48188.066,43451.92,0.0,0.0,0.0,12.768548,220.31404,22.93,0.0,3107279,No holiday,0.0,23.205844,22.139989999999997,1,0,0
2022-08-26,65.0,76.204254,80.11169,48036.34,40017.215,0.6496063,0.0,6.0,12.877817,213.62119,18.76,0.0,2877889,No holiday,0.0,15.750410000000002,15.030000000000001,0,1,0
2022-08-27,3.0,76.766754,80.75003,47884.38,43291.754,0.0,0.0,0.0,8.503543,26.896181,21.06,1.0,2060009,No holiday,0.0,16.950204,16.829994999999997,1,0,0
2022-08-28,51.0,74.73049,78.70112,47732.285,33699.97,0.055118106,0.0,8.0,12.021664,113.58112,15.48,1.0,1643866,No holiday,0.0,8.775499999999994,10.170000000000002,0,1,0
2022-08-29,51.0,76.129234,81.28817,47580.164,43200.0,0.003937008,0.0,1.0,15.846425,174.8192,19.67,0.0,2851896,No holiday,0.0,13.246949999999998,13.13999600000001,0,1,0
2022-08-30,53.0,77.272995,81.83626,47428.113,43200.0,0.08661417,0.0,4.0,18.4644,186.45415,19.74,0.0,3109449,No holiday,0.0,14.643,15.030000000000001,0,1,0
2022-08-31,51.0,75.518,75.69296,47275.844,43234.25,0.003937008,0.0,1.0,14.208033,292.79913,21.52,0.0,3161645,No holiday,0.0,15.369863999999993,14.760004999999992,0,1,0
2022-09-01,2.0,75.094246,72.59083,47122.38,43236.97,0.0,0.0,0.0,12.131472,300.2922,23.27,0.0,3133970,No holiday,0.0,19.089945999999998,18.900004999999993,1,0,0
2022-09-02,3.0,68.45675,68.0388,46967.766,43238.82,0.0,0.0,0.0,9.71229,76.804565,23.03,0.0,2939950,No holiday,0.0,21.197609999999997,16.65,1,0,0
